"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION",0.013949433304272,0.0561470512464104,0.256635016972443,0.49958894805702,1.76399938866164,14,"MYOCD;MEF2C;RARA;PROX1;LMNA;FHL2"
"GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS",0.0149719276356831,0.0596978790456978,0.29723292199973,0.363941050680755,1.63525855627374,31,"SLIT2;CDH11;ZEB2;GLI2;PRKCA;SCN1B;TSKU;EPHB2;EPHA4;B4GALT6;NR4A2"
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS",0.0149719276356831,0.0596978790456978,0.29723292199973,0.364033494798531,1.63567392583507,31,"ITGA8;MYOCD;TGFB1I1;ZEB2;TGFBR3;THBS1;CDKN1C"
"PECE_MAMMARY_STEM_CELL_DN",0.0153388583191844,0.0607868362420921,0.380730400722792,0.220117195724986,1.35952550747997,134,"FAT3;FHL1;EBF1;NID1;FAP;PCDH18;COL6A1;BGN;SPON1;VCAN;TRPC1;NREP;CALD1;BTBD19;LUM;MMP14;EMP1;DNM1;GPRASP1;GNG2;ITGB1;VCAM1;KLF12"
"JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP",0.0158895004673382,0.0623976863562043,0.115931642749028,-0.313972593071865,-1.40312417382883,147,"HMGCS2;AGR3;RAB27B;ICA1;SLC7A11;PGM3;SLC7A2;CEMIP;LYPD3;LAMP3;RAP1GAP;MLPH;ZG16B;F2RL1;C17orf58;RNF141;UGDH;MALL;PANX2;SLC2A10;CYP4F11;TNFRSF21;ABCC5;PTGR1;CCDC28A;SRXN1;NQO1;B4GALT4;OAS1;SMIM14"
"KANNAN_TP53_TARGETS_UP",0.016,0.0626572820790471,0.34452128726268,0.29448989966279,1.49744598038896,52,"IGFBP6;SMTN;ACTA2;LOXL1;PDLIM4;VCAN;DMPK;ENG;NDN;LCAT;QSOX1;CDKN1A;FHL2;TAX1BP3;PLK3;BCL6;GADD45A"
"GOBP_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION",0.0164857257740249,0.0641082013567324,0.22623238004642,0.538660900989854,1.73829692552078,11,"NTRK2;ISL1;VCAM1;ETV1"
"GOBP_PROSTATE_GLAND_MORPHOGENESIS",0.0172811059907834,0.0661365776265356,0.265216893779997,0.387679653961,1.64637217942246,25,"SULF1;ESR1;MMP2;SFRP1;BMP4;IGF1;TNC;ID4;STAT5A"
"GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS",0.0177588153345576,0.0677476325500291,0.352487857583619,0.21233348454994,1.32711685650635,149,"PTGIS;S100B;INHBA;CA3;DDR2;SLC2A4;CAV1;AQP1;HIF3A;SFRP1;NDNF;CPEB1;MGARP;LPAR1;NDP;NDUFA4L2;FMN2;TGFB1;ROCK2"
"GOBP_CEREBELLAR_CORTEX_DEVELOPMENT",0.0177993527508091,0.0677950070808857,0.310776919977249,0.314806517705011,1.54592910545528,45,"FOXP2;FAIM2;NRXN1;GLI2;SERPINE2;TUBA1A;GLI1;NAV2;ZNF365;KNDC1;PROX1"
"GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",0.0178727114210985,0.0680385903730556,0.22623238004642,0.486518348911414,1.71784838994167,14,"EFEMP2;ENG;KIT;DNMT1"
"MOHANKUMAR_HOXA1_TARGETS_UP",0.0181581059390048,0.0688164608949089,0.10640946434982,-0.267295390002777,-1.27859762249161,375,"NCAM2;TTC39A;ELOVL2;MEST;CAMK2B;AP1M2;RBM47;CLDN7;MARCKSL1;NAALADL2;NUP210;KLK4;CDYL2;SEZ6L2;BAMBI;DDAH1;TFAP2A;HOOK1;ENOPH1;CHKA;ADIPOR1;SELENOT;RCC1;NUP93;EPB41L5;ZNF839;NKAIN1;IRX5;HSD17B4;CPT2"
"GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",0.0192778713720994,0.0720603843071808,0.352487857583619,0.212785618842524,1.31112247832821,138,"NTRK2;FGF2;ISL1;NFATC4;NES;FAIM2;CNTFR;CRLF1;NDNF;CLU;HSPG2;MEF2C;AXL;F2R;ANGPT1;KDR;GDNF;WFS1;NR4A3;PLXND1"
"GOBP_NEURON_CELL_CELL_ADHESION",0.0193704600484262,0.0722571106396423,0.229089382980959,0.44702170046616,1.68525166431932,17,"NRXN1;CNTN4;NRXN3;NLGN3;NRXN2;NINJ2;NLGN4Y;NLGN2"
"LI_PROSTATE_CANCER_EPIGENETIC",0.0197165742452249,0.0732836492886494,0.256635016972443,0.354303724702961,1.58479472150096,30,"ESR1;CAV1;HIC1;EDNRB;CPA3;CCND2;GSTP1;RARRES1;ABCB1;CDH13"
"GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",0.02,0.0741465914915428,0.265216893779997,0.342642636643268,1.5713058731391,34,"ISL1;KANK2;SFRP1;HEYL;TCF21;IGF1"
"GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT",0.0209302325581395,0.0770032411459935,0.34452128726268,0.262687131202846,1.42436210018771,72,"NTRK2;NRP2;SLIT2;CDH11;SLIT3;NDNF;ZEB2;GLI2;BRINP1"
"GOBP_PROSTATE_GLAND_DEVELOPMENT",0.0226385636221702,0.081424530422256,0.269842314478839,0.307533624913235,1.50093088857501,44,"SULF1;ESR1;MMP2;SFRP1;SERPINF1;BMP4;GLI1;HOXA11;IGF1;TNC;RARA;ID4;STAT5A;PLAG1;CRIP1"
"GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE",0.0227602905569007,0.081781014206688,0.211070537868325,0.432430711000312,1.63024429162188,17,"NRP2;SLIT2;SLIT3;SEMA3A;CXCL12"
"GOBP_INTRACELLULAR_STEROL_TRANSPORT",0.0234803337306317,0.0837442080244867,0.101902204113224,-0.450711319237635,-1.5467690571157,29,"VPS54;SYT7;ARV1;ABCG1;TMEM97;GRAMD1C;LDLRAP1;NUS1;VPS52;OSBP;OSBPL2;SCP2;ABCA2;SERAC1"
"GOBP_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION",0.024126455906822,0.0858335201276354,0.189706833450518,0.502415060698158,1.670457080047,12,"SFRP2;SFRP1;DKK1;FZD1;NR4A2"
"GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",0.0244215101459379,0.0865038114033148,0.352487857583619,0.225314344515848,1.35089969257794,113,"FAT3;THY1;SLIT2;PMP22;SEMA3A;NR2F1;DPYSL3;RGMA;MGARP;LPAR1;CRMP1;SEMA3G;EPHA7;ZNF365;SPART;STX1B;VIM;LRRK2;DKK1;TSKU;ITM2C"
"BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS",0.0244766862332484,0.0866568142560381,0.0960789906091538,-0.370266208566567,-1.46848709137146,61,"PDXDC1;ALDH9A1;SC5D;GLO1;NOP10;PTPRF;DAP3;ACAA1;MRPL44;NDUFA7;ELOA;VPS52;SRP9;MTIF2;SCOC;MRPL35;ARL6IP1;ALAD;NECAP2;SARAF;GNB1;ACADL;FAM114A2;MRPS7;EEF1AKMT1;MYO7A;SPG21;OCEL1;CPSF2;GATAD2A"
"GOBP_NEURON_APOPTOTIC_PROCESS",0.0247763274126814,0.0874181347199633,0.352487857583619,0.186555719172023,1.2410144758837,239,"NTRK2;FGF2;ITGA1;ISL1;NFATC4;NES;FAIM2;CNTFR;CRLF1;MMP2;COL6A1;NDNF;CLU;COL6A2;HSPG2;MEF2C;TUBA1A;KCNB1;AXL;F2R;ANGPT1;EPHA7;KDR;NDP;TGFB2;GDNF;TGFB1;WFS1;NR4A3;PLXND1"
